VBELN,POSNR,MATNR,KWMENG,VRKME,NETWR,WAERK,WERKS,LGORT,RECORD_SOURCE,LOAD_DATE
10000036,000020,000000000010000074,67.535,ST,36416.69,USD,1000,0001,SAP,2025-01-01 00:00:00
10000036,000030,000000000010000003,36.877,ST,20660.91,USD,1000,0001,SAP,2025-01-01 00:00:00
10000036,000040,000000000010000056,280.024,KG,22135.99,USD,1000,0001,SAP,2025-01-01 00:00:00
10000036,000050,000000000010000001,118.258,EA,34908.09,USD,1000,0001,SAP,2025-01-01 00:00:00
10000036,000060,000000000010000076,226.260,KG,17791.93,USD,1000,0001,SAP,2025-01-01 00:00:00
10000036,000070,000000000010000075,9.408,EA,1106.69,USD,1000,0001,SAP,2025-01-01 00:00:00
10000036,000080,000000000010000094,142.684,ST,85526.30,USD,1000,0001,SAP,2025-01-01 00:00:00
10000037,000010,000000000010000082,138.871,EA,37648.25,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000037,000020,000000000010000086,158.544,KG,12242.46,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000037,000030,000000000010000026,255.167,KG,16446.65,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000037,000040,000000000010000072,125.223,EA,34895.59,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000037,000050,000000000010000091,58.510,EA,17373.87,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000037,000060,000000000010000053,5.995,ST,2377.99,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000037,000070,000000000010000029,34.769,ST,12762.89,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000037,000080,000000000010000066,143.470,KG,10961.65,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000038,000010,000000000010000027,76.466,PAL,326989.15,USD,1000,0001,SAP,2025-01-01 00:00:00
10000038,000020,000000000010000043,93.555,ST,44884.36,USD,1000,0001,SAP,2025-01-01 00:00:00
10000038,000030,000000000010000029,24.884,ST,9568.62,USD,1000,0001,SAP,2025-01-01 00:00:00
10000038,000040,000000000010000063,93.013,ST,55052.32,USD,1000,0001,SAP,2025-01-01 00:00:00
10000038,000050,000000000010000044,91.298,ST,44003.85,USD,1000,0001,SAP,2025-01-01 00:00:00
10000039,000010,000000000010000099,143.478,ST,60049.16,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000039,000020,000000000010000023,110.520,ST,49576.03,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000039,000030,000000000010000072,24.247,EA,6753.97,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000039,000040,000000000010000061,84.299,EA,21667.12,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000039,000050,000000000010000035,121.011,EA,18616.04,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000039,000060,000000000010000070,131.034,EA,27861.38,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000039,000070,000000000010000078,43.767,EA,9774.53,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000039,000080,000000000010000004,3.935,ST,2050.86,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000039,000090,000000000010000090,27.783,EA,6438.63,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000040,000010,000000000010000010,105.989,EA,15009.67,USD,1000,0001,SAP,2025-01-01 00:00:00
10000040,000020,000000000010000037,48.993,PAL,135732.82,USD,1000,0001,SAP,2025-01-01 00:00:00
10000040,000030,000000000010000038,100.232,EA,23163.43,USD,1000,0001,SAP,2025-01-01 00:00:00
10000040,000040,000000000010000047,89.177,PAL,359393.39,USD,1000,0001,SAP,2025-01-01 00:00:00
10000040,000050,000000000010000077,39.484,PAL,172829.43,USD,1000,0001,SAP,2025-01-01 00:00:00
10000040,000060,000000000010000014,78.894,ST,28414.95,USD,1000,0001,SAP,2025-01-01 00:00:00
10000040,000070,000000000010000097,22.193,PAL,94835.78,USD,1000,0001,SAP,2025-01-01 00:00:00
10000041,000010,000000000010000078,17.502,EA,4022.22,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000041,000020,000000000010000026,15.946,KG,1003.70,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000041,000030,000000000010000003,36.890,ST,20771.71,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000041,000040,000000000010000095,93.850,EA,10152.90,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000041,000050,000000000010000048,72.586,EA,11917.48,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000041,000060,000000000010000004,137.278,ST,71729.03,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000041,000070,000000000010000059,65.304,ST,26040.38,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000041,000080,000000000010000049,84.153,ST,30993.38,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000041,000090,000000000010000019,12.956,ST,6506.46,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000042,000010,000000000010000023,64.605,ST,28908.36,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000042,000020,000000000010000002,55.071,EA,14920.50,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000042,000030,000000000010000093,97.797,ST,28403.62,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000042,000040,000000000010000081,120.225,EA,23609.05,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000042,000050,000000000010000040,123.519,EA,26462.42,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000042,000060,000000000010000069,135.220,ST,75870.01,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000043,000010,000000000010000001,17.921,EA,4762.25,USD,1000,0001,SAP,2025-01-01 00:00:00
10000043,000020,000000000010000045,44.835,EA,6188.95,USD,1000,0001,SAP,2025-01-01 00:00:00
10000043,000030,000000000010000011,23.406,EA,4312.23,USD,1000,0001,SAP,2025-01-01 00:00:00
10000043,000040,000000000010000093,126.622,ST,41373.62,USD,1000,0001,SAP,2025-01-01 00:00:00
10000043,000050,000000000010000020,44.069,EA,6205.21,USD,1000,0001,SAP,2025-01-01 00:00:00
10000043,000060,000000000010000053,41.652,ST,16400.69,USD,1000,0001,SAP,2025-01-01 00:00:00
10000044,000010,000000000010000078,119.072,EA,30196.35,USD,1000,0001,SAP,2025-01-01 00:00:00
10000044,000020,000000000010000015,31.975,EA,4376.53,USD,1000,0001,SAP,2025-01-01 00:00:00
10000044,000030,000000000010000034,51.883,ST,25895.51,USD,1000,0001,SAP,2025-01-01 00:00:00
10000044,000040,000000000010000029,69.990,ST,28383.56,USD,1000,0001,SAP,2025-01-01 00:00:00
10000044,000050,000000000010000045,32.590,EA,4402.18,USD,1000,0001,SAP,2025-01-01 00:00:00
10000044,000060,000000000010000042,130.185,EA,21507.03,USD,1000,0001,SAP,2025-01-01 00:00:00
10000045,000010,000000000010000015,59.574,EA,7257.52,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000045,000020,000000000010000067,33.243,PAL,137408.11,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000045,000030,000000000010000046,140.356,KG,10938.95,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000045,000040,000000000010000018,14.188,EA,3450.48,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000045,000050,000000000010000042,66.904,EA,11345.34,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000046,000010,000000000010000025,46.861,EA,6256.38,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000046,000020,000000000010000052,80.487,EA,21153.63,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000046,000030,000000000010000011,50.028,EA,9658.42,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000046,000040,000000000010000077,53.653,PAL,206591.82,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000046,000050,000000000010000087,9.507,PAL,34369.96,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000046,000060,000000000010000044,73.542,ST,39883.16,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000047,000010,000000000010000015,19.600,EA,2412.29,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000047,000020,000000000010000016,14.186,KG,1235.34,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000047,000030,000000000010000005,81.497,EA,17517.42,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000047,000040,000000000010000009,105.946,ST,47554.37,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000047,000050,000000000010000071,139.261,EA,40090.33,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000048,000010,000000000010000073,83.279,ST,42954.31,USD,1000,0001,SAP,2025-01-01 00:00:00
10000048,000020,000000000010000054,108.811,ST,60943.69,USD,1000,0001,SAP,2025-01-01 00:00:00
10000048,000030,000000000010000032,4.165,EA,736.52,USD,1000,0001,SAP,2025-01-01 00:00:00
10000048,000040,000000000010000088,79.259,EA,22317.79,USD,1000,0001,SAP,2025-01-01 00:00:00
10000048,000050,000000000010000066,70.132,KG,5327.28,USD,1000,0001,SAP,2025-01-01 00:00:00
10000048,000060,000000000010000081,70.528,EA,13762.60,USD,1000,0001,SAP,2025-01-01 00:00:00
10000048,000070,000000000010000080,45.784,EA,7145.08,USD,1000,0001,SAP,2025-01-01 00:00:00
10000048,000080,000000000010000016,101.980,KG,7785.78,USD,1000,0001,SAP,2025-01-01 00:00:00
10000048,000090,000000000010000011,9.078,EA,1719.01,USD,1000,0001,SAP,2025-01-01 00:00:00
10000049,000010,000000000010000067,34.490,PAL,133241.84,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000049,000020,000000000010000079,139.662,ST,68924.20,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000049,000030,000000000010000098,15.806,EA,3890.97,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000049,000040,000000000010000085,70.237,EA,8347.54,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000049,000050,000000000010000090,103.651,EA,22324.70,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000049,000060,000000000010000002,50.880,EA,13802.83,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000049,000070,000000000010000034,104.618,ST,49596.04,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000049,000080,000000000010000066,21.366,KG,1445.59,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000050,000010,000000000010000076,183.931,KG,14204.74,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000050,000020,000000000010000031,103.341,EA,29304.83,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000050,000030,000000000010000011,109.558,EA,20980.90,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000050,000040,000000000010000060,25.292,EA,2435.26,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000050,000050,000000000010000042,70.696,EA,12474.53,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000050,000060,000000000010000061,78.959,EA,20059.25,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000050,000070,000000000010000080,2.802,EA,431.03,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000050,000080,000000000010000070,58.947,EA,12619.48,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000050,000090,000000000010000078,111.999,EA,26982.44,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000051,000010,000000000010000072,106.103,EA,31240.71,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000051,000020,000000000010000026,254.213,KG,15374.90,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000051,000030,000000000010000021,76.303,EA,15999.92,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000051,000040,000000000010000054,95.568,ST,45517.13,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000051,000050,000000000010000029,107.206,ST,40573.34,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000051,000060,000000000010000093,109.576,ST,32741.56,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000051,000070,000000000010000033,60.949,ST,35989.01,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000051,000080,000000000010000001,38.515,EA,10064.21,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000051,000090,000000000010000071,9.372,EA,2936.56,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000051,000100,000000000010000077,70.606,PAL,302553.20,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000052,000010,000000000010000061,133.347,EA,34219.18,VES,1000,0001,SAP,2025-01-01 00:00:00
10000052,000020,000000000010000085,28.053,EA,3364.31,VES,1000,0001,SAP,2025-01-01 00:00:00
10000052,000030,000000000010000078,55.844,EA,12842.31,VES,1000,0001,SAP,2025-01-01 00:00:00
10000052,000040,000000000010000067,52.308,PAL,214963.30,VES,1000,0001,SAP,2025-01-01 00:00:00
10000052,000050,000000000010000051,38.865,EA,11084.52,VES,1000,0001,SAP,2025-01-01 00:00:00
10000052,000060,000000000010000035,121.868,EA,16343.84,VES,1000,0001,SAP,2025-01-01 00:00:00
10000053,000010,000000000010000031,130.109,EA,38705.48,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000053,000020,000000000010000087,76.531,PAL,259082.53,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000053,000030,000000000010000050,8.089,EA,1269.74,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000053,000040,000000000010000070,79.271,EA,17309.73,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000053,000050,000000000010000054,63.768,ST,37013.75,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000053,000060,000000000010000012,125.407,EA,24694.29,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000053,000070,000000000010000074,14.359,ST,9001.82,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000053,000080,000000000010000006,76.470,KG,5089.18,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000053,000090,000000000010000095,81.020,EA,8823.09,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000053,000100,000000000010000065,145.516,EA,15237.59,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000054,000010,000000000010000068,38.228,EA,8233.01,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000054,000020,000000000010000065,132.240,EA,15025.46,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000054,000030,000000000010000072,29.378,EA,8299.26,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000054,000040,000000000010000022,106.997,EA,24779.74,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000054,000050,000000000010000028,119.183,EA,34990.73,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000054,000060,000000000010000020,61.838,EA,8965.38,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000054,000070,000000000010000088,68.483,EA,17462.99,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000054,000080,000000000010000092,102.403,EA,16108.69,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000055,000010,000000000010000074,121.414,ST,63554.49,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000055,000020,000000000010000071,25.117,EA,7691.45,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000055,000030,000000000010000096,299.003,KG,27818.11,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000055,000040,000000000010000082,66.345,EA,20761.15,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000055,000050,000000000010000037,95.048,PAL,301320.32,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000055,000060,000000000010000080,70.422,EA,10233.54,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000055,000070,000000000010000020,72.203,EA,10817.55,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000055,000080,000000000010000018,116.917,EA,26656.98,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000055,000090,000000000010000085,108.773,EA,11578.14,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000055,000100,000000000010000029,46.443,ST,18164.90,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000056,000010,000000000010000076,286.445,KG,23033.11,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000056,000020,000000000010000035,56.558,EA,8646.96,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000056,000030,000000000010000044,107.442,ST,58322.40,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000056,000040,000000000010000004,95.337,ST,51941.05,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000056,000050,000000000010000088,147.065,EA,36480.89,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000056,000060,000000000010000082,15.738,EA,4470.85,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000056,000070,000000000010000086,63.935,KG,4964.06,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000056,000080,000000000010000090,59.141,EA,12448.39,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000056,000090,000000000010000079,132.595,ST,58930.44,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000057,000010,000000000010000074,124.287,ST,75838.75,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000057,000020,000000000010000097,34.646,PAL,149311.06,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000057,000030,000000000010000013,86.378,ST,50295.50,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000057,000040,000000000010000015,137.996,EA,18268.34,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000057,000050,000000000010000008,136.903,EA,30346.36,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000057,000060,000000000010000023,116.385,ST,51189.45,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000057,000070,000000000010000090,9.933,EA,2122.22,NGN,1000,0001,SAP,2025-01-01 00:00:00
10000058,000010,000000000010000088,41.514,EA,11841.68,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000058,000020,000000000010000050,88.393,EA,12267.86,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000058,000030,000000000010000060,43.592,EA,4692.06,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000058,000040,000000000010000003,141.307,ST,68317.91,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000058,000050,000000000010000034,121.237,ST,55365.38,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000058,000060,000000000010000033,76.893,ST,42928.57,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000058,000070,000000000010000041,45.702,EA,9695.13,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000058,000080,000000000010000039,95.460,ST,33543.05,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000058,000090,000000000010000067,93.020,PAL,356350.05,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000058,000100,000000000010000045,108.157,EA,14002.13,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000059,000010,000000000010000089,140.257,ST,62711.71,USD,1000,0001,SAP,2025-01-01 00:00:00
10000059,000020,000000000010000096,246.201,KG,19865.91,USD,1000,0001,SAP,2025-01-01 00:00:00
10000059,000030,000000000010000064,72.592,ST,27724.16,USD,1000,0001,SAP,2025-01-01 00:00:00
10000059,000040,000000000010000062,39.404,EA,10631.53,USD,1000,0001,SAP,2025-01-01 00:00:00
10000059,000050,000000000010000002,65.768,EA,17142.10,USD,1000,0001,SAP,2025-01-01 00:00:00
10000059,000060,000000000010000061,56.874,EA,12605.67,USD,1000,0001,SAP,2025-01-01 00:00:00
10000060,000010,000000000010000042,49.428,EA,8575.31,THB,1000,0001,SAP,2025-01-01 00:00:00
10000060,000020,000000000010000075,80.654,EA,10257.52,THB,1000,0001,SAP,2025-01-01 00:00:00
10000060,000030,000000000010000078,83.196,EA,19428.67,THB,1000,0001,SAP,2025-01-01 00:00:00
10000060,000040,000000000010000096,38.883,KG,3404.32,THB,1000,0001,SAP,2025-01-01 00:00:00
10000060,000050,000000000010000021,103.815,EA,21803.01,THB,1000,0001,SAP,2025-01-01 00:00:00
10000061,000010,000000000010000011,43.397,EA,8970.69,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000061,000020,000000000010000037,95.786,PAL,275866.25,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000061,000030,000000000010000053,130.094,ST,47542.53,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000061,000040,000000000010000086,181.714,KG,13034.48,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000061,000050,000000000010000027,75.132,PAL,336229.47,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000061,000060,000000000010000065,44.618,EA,5139.12,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000062,000010,000000000010000096,141.407,KG,12970.69,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000062,000020,000000000010000087,11.266,PAL,40776.99,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000062,000030,000000000010000040,122.188,EA,24986.08,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000062,000040,000000000010000005,16.093,EA,3452.18,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000062,000050,000000000010000057,41.484,PAL,161191.63,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000062,000060,000000000010000029,94.297,ST,34308.05,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000062,000070,000000000010000068,12.564,EA,2675.53,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000063,000010,000000000010000029,17.870,ST,7191.74,JPY,1000,0001,SAP,2025-01-01 00:00:00
10000063,000020,000000000010000008,35.208,EA,8111.03,JPY,1000,0001,SAP,2025-01-01 00:00:00
10000063,000030,000000000010000002,121.276,EA,33110.87,JPY,1000,0001,SAP,2025-01-01 00:00:00
10000063,000040,000000000010000070,145.620,EA,32512.29,JPY,1000,0001,SAP,2025-01-01 00:00:00
10000063,000050,000000000010000099,79.528,ST,31797.08,JPY,1000,0001,SAP,2025-01-01 00:00:00
10000063,000060,000000000010000057,55.367,PAL,236803.85,JPY,1000,0001,SAP,2025-01-01 00:00:00
10000063,000070,000000000010000026,282.430,KG,17580.12,JPY,1000,0001,SAP,2025-01-01 00:00:00
10000064,000010,000000000010000028,11.238,EA,3194.53,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000064,000020,000000000010000082,136.918,EA,42636.93,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000064,000030,000000000010000097,49.401,PAL,216318.70,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000064,000040,000000000010000026,202.317,KG,13345.23,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000064,000050,000000000010000009,119.379,ST,49989.25,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000064,000060,000000000010000040,145.215,EA,32429.32,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000064,000070,000000000010000001,45.557,EA,12616.87,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000064,000080,000000000010000027,63.953,PAL,284327.71,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000064,000090,000000000010000017,50.037,PAL,186512.92,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000064,000100,000000000010000003,144.406,ST,71205.90,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000065,000010,000000000010000038,118.979,EA,26351.78,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000065,000020,000000000010000035,90.887,EA,11938.81,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000065,000030,000000000010000075,39.607,EA,5190.69,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000065,000040,000000000010000066,155.995,KG,11942.03,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000065,000050,000000000010000004,148.719,ST,75219.86,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000065,000060,000000000010000090,120.193,EA,23421.33,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000065,000070,000000000010000032,30.408,EA,5339.78,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000065,000080,000000000010000078,4.934,EA,1075.86,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000065,000090,000000000010000051,110.272,EA,29442.49,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000065,000100,000000000010000011,77.578,EA,15761.04,EUR,1000,0001,SAP,2025-01-01 00:00:00
